# Force coefficients
# liftDir         : (-1.7364796312e-01 0.0000000000e+00 9.8480779084e-01)
# dragDir         : (9.8480779084e-01 0.0000000000e+00 1.7364796312e-01)
# pitchAxis       : (0.0000000000e+00 1.0000000000e+00 0.0000000000e+00)
# magUInf         : 5.2159694500e+01
# lRef            : 1.0000000000e+00
# Aref            : 1.0000000000e+00
# CofR            : (2.0000000000e-01 0.0000000000e+00 0.0000000000e+00)
# Time            	Cm                	Cd                	Cl                	Cl(f)             	Cl(r)             
730               	-4.6826618835e-02	1.4342164607e-02	1.0776211243e+00	4.9198394331e-01	5.8563718098e-01
731               	-4.6841192132e-02	1.4334603295e-02	1.0777198470e+00	4.9201873139e-01	5.8570111565e-01
732               	-4.6854248459e-02	1.4326516004e-02	1.0778216898e+00	4.9205659645e-01	5.8576509337e-01
733               	-4.6867236025e-02	1.4319138391e-02	1.0779199505e+00	4.9209273921e-01	5.8582721126e-01
734               	-4.6880483550e-02	1.4311226196e-02	1.0780124659e+00	4.9212574941e-01	5.8588671651e-01
735               	-4.6891474687e-02	1.4302339414e-02	1.0781036652e+00	4.9216035790e-01	5.8594330727e-01
736               	-4.6905820919e-02	1.4295510638e-02	1.0782073905e+00	4.9219787434e-01	5.8600951618e-01
737               	-4.6921305634e-02	1.4288930793e-02	1.0783086815e+00	4.9223303510e-01	5.8607564637e-01
738               	-4.6930450782e-02	1.4280033673e-02	1.0783913064e+00	4.9226520242e-01	5.8612610399e-01
739               	-4.6941722117e-02	1.4272451878e-02	1.0784798798e+00	4.9229821778e-01	5.8618166202e-01
740               	-4.6958152282e-02	1.4266276676e-02	1.0785844704e+00	4.9233408291e-01	5.8625038747e-01
741               	-4.6969914241e-02	1.4258400376e-02	1.0786772976e+00	4.9236873456e-01	5.8630856304e-01
742               	-4.6980146092e-02	1.4250874818e-02	1.0787606349e+00	4.9240017134e-01	5.8636046352e-01
743               	-4.6993778698e-02	1.4244037304e-02	1.0788513879e+00	4.9243191526e-01	5.8641947265e-01
744               	-4.7006066361e-02	1.4236640329e-02	1.0789464228e+00	4.9246714503e-01	5.8647927775e-01
745               	-4.7018435444e-02	1.4230162021e-02	1.0790379636e+00	4.9250054635e-01	5.8653741724e-01
746               	-4.7030944068e-02	1.4223268784e-02	1.0791232714e+00	4.9253069161e-01	5.8659257975e-01
747               	-4.7041784561e-02	1.4215612739e-02	1.0792101712e+00	4.9256330103e-01	5.8664687015e-01
748               	-4.7053584370e-02	1.4209052757e-02	1.0792988672e+00	4.9259584921e-01	5.8670301795e-01
749               	-4.7067727653e-02	1.4202985657e-02	1.0793895698e+00	4.9262705725e-01	5.8676251256e-01
750               	-4.7076744275e-02	1.4195238052e-02	1.0794675888e+00	4.9265705012e-01	5.8681053867e-01
751               	-4.7089018971e-02	1.4189254435e-02	1.0795573765e+00	4.9268966928e-01	5.8686770722e-01
752               	-4.7103458662e-02	1.4183506086e-02	1.0796496311e+00	4.9272135689e-01	5.8692827422e-01
753               	-4.7112275764e-02	1.4175536193e-02	1.0797258277e+00	4.9275063809e-01	5.8697518962e-01
754               	-4.7123883786e-02	1.4169369924e-02	1.0798119181e+00	4.9278207528e-01	5.8702984285e-01
755               	-4.7137868576e-02	1.4163729258e-02	1.0799004580e+00	4.9281236043e-01	5.8708809758e-01
756               	-4.7146530970e-02	1.4156195874e-02	1.0799751938e+00	4.9284106591e-01	5.8713412785e-01
757               	-4.7158232011e-02	1.4150452768e-02	1.0800604177e+00	4.9287197683e-01	5.8718844086e-01
758               	-4.7172137534e-02	1.4144963779e-02	1.0801485032e+00	4.9290211405e-01	5.8724638912e-01
759               	-4.7180572970e-02	1.4137420727e-02	1.0802214989e+00	4.9293017647e-01	5.8729132241e-01
760               	-4.7191811776e-02	1.4131717063e-02	1.0803046713e+00	4.9296052389e-01	5.8734414744e-01
761               	-4.7205494179e-02	1.4126455619e-02	1.0803902231e+00	4.9298961735e-01	5.8740060571e-01
762               	-4.7213756971e-02	1.4119165327e-02	1.0804618420e+00	4.9301716401e-01	5.8744467795e-01
763               	-4.7225030145e-02	1.4113727718e-02	1.0805432945e+00	4.9304661709e-01	5.8749667738e-01
764               	-4.7238547959e-02	1.4108593126e-02	1.0806279397e+00	4.9307542187e-01	5.8755251779e-01
765               	-4.7246696069e-02	1.4101537521e-02	1.0806977402e+00	4.9310217404e-01	5.8759556618e-01
766               	-4.7257561879e-02	1.4096094730e-02	1.0807778972e+00	4.9313138673e-01	5.8764651049e-01
767               	-4.7270970988e-02	1.4091107300e-02	1.0808604889e+00	4.9315927344e-01	5.8770121542e-01
768               	-4.7278894529e-02	1.4084200912e-02	1.0809292076e+00	4.9318570925e-01	5.8774349831e-01
769               	-4.7289773919e-02	1.4079282283e-02	1.0810075968e+00	4.9321402447e-01	5.8779357231e-01
770               	-4.7302960618e-02	1.4074545028e-02	1.0810889493e+00	4.9324151401e-01	5.8784743525e-01
771               	-4.7310765426e-02	1.4067609631e-02	1.0811558808e+00	4.9326717498e-01	5.8788870583e-01
772               	-4.7321396160e-02	1.4062383620e-02	1.0812329276e+00	4.9329506762e-01	5.8793785994e-01
773               	-4.7334517097e-02	1.4057613173e-02	1.0813127941e+00	4.9332187995e-01	5.8799091415e-01
774               	-4.7342136819e-02	1.4050905935e-02	1.0813788091e+00	4.9334726771e-01	5.8803154135e-01
775               	-4.7352630453e-02	1.4046188672e-02	1.0814540645e+00	4.9337440179e-01	5.8807966270e-01
776               	-4.7365499711e-02	1.4041709759e-02	1.0815326134e+00	4.9340080700e-01	5.8813180643e-01
777               	-4.7373043395e-02	1.4035108157e-02	1.0815969351e+00	4.9342542414e-01	5.8817151093e-01
778               	-4.7383355864e-02	1.4030300069e-02	1.0816711801e+00	4.9345223419e-01	5.8821894591e-01
779               	-4.7396208956e-02	1.4025896911e-02	1.0817481688e+00	4.9347787546e-01	5.8827029337e-01
780               	-4.7403531875e-02	1.4019532317e-02	1.0818114936e+00	4.9350221493e-01	5.8830927868e-01
781               	-4.7413703580e-02	1.4014942911e-02	1.0818838713e+00	4.9352823205e-01	5.8835563921e-01
782               	-4.7426305443e-02	1.4010645166e-02	1.0819599446e+00	4.9355366688e-01	5.8840627777e-01
783               	-4.7433594088e-02	1.4004311679e-02	1.0820217283e+00	4.9357727005e-01	5.8844445822e-01
784               	-4.7443599164e-02	1.4000063216e-02	1.0820932461e+00	4.9360302388e-01	5.8849022220e-01
785               	-4.7456101464e-02	1.3996163581e-02	1.0821675241e+00	4.9362766059e-01	5.8853986352e-01
786               	-4.7463061729e-02	1.3989980739e-02	1.0822279747e+00	4.9365092563e-01	5.8857704908e-01
787               	-4.7472918134e-02	1.3985478775e-02	1.0822978154e+00	4.9367598956e-01	5.8862182583e-01
788               	-4.7485282680e-02	1.3981232686e-02	1.0823712282e+00	4.9370033140e-01	5.8867089676e-01
789               	-4.7492191862e-02	1.3975060957e-02	1.0824305404e+00	4.9372307835e-01	5.8870746208e-01
790               	-4.7501800059e-02	1.3970972784e-02	1.0824992018e+00	4.9374780083e-01	5.8875140094e-01
791               	-4.7513983504e-02	1.3967214350e-02	1.0825708174e+00	4.9377142517e-01	5.8879939218e-01
792               	-4.7520634288e-02	1.3961199183e-02	1.0826289710e+00	4.9379385122e-01	5.8883511979e-01
793               	-4.7530131389e-02	1.3957011277e-02	1.0826960438e+00	4.9381789051e-01	5.8887815329e-01
794               	-4.7542097823e-02	1.3953081247e-02	1.0827667956e+00	4.9384129999e-01	5.8892549564e-01
795               	-4.7548625306e-02	1.3947244271e-02	1.0828233225e+00	4.9386303593e-01	5.8896028654e-01
796               	-4.7557753400e-02	1.3943189271e-02	1.0828892881e+00	4.9388689066e-01	5.8900239746e-01
797               	-4.7569568905e-02	1.3939488076e-02	1.0829582844e+00	4.9390957330e-01	5.8904871111e-01
798               	-4.7575810484e-02	1.3933562180e-02	1.0830141258e+00	4.9393125242e-01	5.8908287339e-01
799               	-4.7584899836e-02	1.3929690140e-02	1.0830783550e+00	4.9395427768e-01	5.8912407735e-01
800               	-4.7596388710e-02	1.3926209110e-02	1.0831461377e+00	4.9397668013e-01	5.8916945755e-01
801               	-4.7602460010e-02	1.3920671778e-02	1.0832000777e+00	4.9399757886e-01	5.8920249888e-01
802               	-4.7611213539e-02	1.3916804067e-02	1.0832632950e+00	4.9402043398e-01	5.8924286106e-01
803               	-4.7622639020e-02	1.3913025716e-02	1.0833298619e+00	4.9404229194e-01	5.8928756998e-01
804               	-4.7628527392e-02	1.3907102567e-02	1.0833831511e+00	4.9406304816e-01	5.8932010295e-01
805               	-4.7637148479e-02	1.3903337404e-02	1.0834448165e+00	4.9408525978e-01	5.8935955674e-01
806               	-4.7648258016e-02	1.3899916115e-02	1.0835100467e+00	4.9410676533e-01	5.8940328136e-01
807               	-4.7653980942e-02	1.3894424530e-02	1.0835615639e+00	4.9412680101e-01	5.8943476289e-01
808               	-4.7662327371e-02	1.3890719689e-02	1.0836222089e+00	4.9414877710e-01	5.8947343184e-01
809               	-4.7673360660e-02	1.3887201110e-02	1.0836861153e+00	4.9416969698e-01	5.8951641830e-01
810               	-4.7678891857e-02	1.3881523763e-02	1.0837371683e+00	4.9418969227e-01	5.8954747598e-01
811               	-4.7687193470e-02	1.3877964325e-02	1.0837963678e+00	4.9421099043e-01	5.8958537737e-01
812               	-4.7698008282e-02	1.3874645879e-02	1.0838594467e+00	4.9423171507e-01	5.8962773163e-01
813               	-4.7703546652e-02	1.3869304819e-02	1.0839089536e+00	4.9425093016e-01	5.8965802346e-01
814               	-4.7711615821e-02	1.3865973399e-02	1.0839672057e+00	4.9427198702e-01	5.8969521866e-01
815               	-4.7722362186e-02	1.3862848270e-02	1.0840288722e+00	4.9429207392e-01	5.8973679829e-01
816               	-4.7727667621e-02	1.3857464607e-02	1.0840777615e+00	4.9431121315e-01	5.8976654839e-01
817               	-4.7735624348e-02	1.3853882570e-02	1.0841347028e+00	4.9433172703e-01	5.8980297573e-01
818               	-4.7746163474e-02	1.3850502099e-02	1.0841954882e+00	4.9435158061e-01	5.8984390756e-01
819               	-4.7751401683e-02	1.3845193802e-02	1.0842431208e+00	4.9437015874e-01	5.8987296210e-01
820               	-4.7759161127e-02	1.3841981442e-02	1.0842990927e+00	4.9439038524e-01	5.8990870749e-01
821               	-4.7769577919e-02	1.3838978546e-02	1.0843583099e+00	4.9440957703e-01	5.8994873286e-01
822               	-4.7774568915e-02	1.3833770695e-02	1.0844050665e+00	4.9442796432e-01	5.8997710215e-01
823               	-4.7782195027e-02	1.3830411978e-02	1.0844596290e+00	4.9444761946e-01	5.9001200952e-01
824               	-4.7792405693e-02	1.3827260180e-02	1.0845182538e+00	4.9446672120e-01	5.9005153259e-01
825               	-4.7797326039e-02	1.3822031097e-02	1.0845637792e+00	4.9448456357e-01	5.9007921565e-01
826               	-4.7804697890e-02	1.3818878068e-02	1.0846176116e+00	4.9450410791e-01	5.9011350369e-01
827               	-4.7814810687e-02	1.3815970349e-02	1.0846746130e+00	4.9452249582e-01	5.9015211720e-01
828               	-4.7819500970e-02	1.3811043046e-02	1.0847192883e+00	4.9454014318e-01	5.9017914512e-01
829               	-4.7826799644e-02	1.3808129058e-02	1.0847716337e+00	4.9455901722e-01	5.9021261651e-01
830               	-4.7836689818e-02	1.3805196774e-02	1.0848278666e+00	4.9457724348e-01	5.9025062312e-01
831               	-4.7841302295e-02	1.3799976827e-02	1.0848713870e+00	4.9459439119e-01	5.9027699578e-01
832               	-4.7848407590e-02	1.3796751868e-02	1.0849230503e+00	4.9461311754e-01	5.9030993272e-01
833               	-4.7858189956e-02	1.3793826410e-02	1.0849781162e+00	4.9463086812e-01	5.9034724804e-01
834               	-4.7862574746e-02	1.3788927692e-02	1.0850208464e+00	4.9464784846e-01	5.9037299795e-01
835               	-4.7869528298e-02	1.3786099727e-02	1.0850708954e+00	4.9466591941e-01	5.9040497601e-01
836               	-4.7879084292e-02	1.3783294119e-02	1.0851250218e+00	4.9468342660e-01	5.9044159519e-01
837               	-4.7883432426e-02	1.3778292776e-02	1.0851665273e+00	4.9469983122e-01	5.9046669608e-01
838               	-4.7890202284e-02	1.3775307004e-02	1.0852161228e+00	4.9471785913e-01	5.9049826369e-01
839               	-4.7899688030e-02	1.3772512692e-02	1.0852690073e+00	4.9473481562e-01	5.9053419168e-01
840               	-4.7903751989e-02	1.3767664833e-02	1.0853099232e+00	4.9475120962e-01	5.9055871360e-01
841               	-4.7910401285e-02	1.3764922403e-02	1.0853577770e+00	4.9476848721e-01	5.9058928978e-01
842               	-4.7919647963e-02	1.3762391115e-02	1.0854098456e+00	4.9478527484e-01	5.9062457077e-01
843               	-4.7923701256e-02	1.3757748061e-02	1.0854495352e+00	4.9480106635e-01	5.9064846886e-01
844               	-4.7930151285e-02	1.3754971348e-02	1.0854969030e+00	4.9481830022e-01	5.9067860279e-01
845               	-4.7939327323e-02	1.3752207257e-02	1.0855477942e+00	4.9483456980e-01	5.9071322444e-01
846               	-4.7943146765e-02	1.3747228907e-02	1.0855867410e+00	4.9485022373e-01	5.9073651726e-01
847               	-4.7949484499e-02	1.3744470107e-02	1.0856328098e+00	4.9486692039e-01	5.9076588939e-01
848               	-4.7958446325e-02	1.3741906823e-02	1.0856829879e+00	4.9488304763e-01	5.9079994028e-01
849               	-4.7962225547e-02	1.3737379812e-02	1.0857207366e+00	4.9489814278e-01	5.9082259387e-01
850               	-4.7968322913e-02	1.3734790599e-02	1.0857660091e+00	4.9491468161e-01	5.9085132744e-01
851               	-4.7977193215e-02	1.3732234928e-02	1.0858147738e+00	4.9493019370e-01	5.9088458013e-01
852               	-4.7980735406e-02	1.3727435556e-02	1.0858520255e+00	4.9494527735e-01	5.9090674816e-01
853               	-4.7986817967e-02	1.3724773647e-02	1.0858961518e+00	4.9496125792e-01	5.9093489385e-01
854               	-4.7995512546e-02	1.3722513626e-02	1.0859442539e+00	4.9497661438e-01	5.9096763947e-01
855               	-4.7998899915e-02	1.3718258097e-02	1.0859803322e+00	4.9499126618e-01	5.9098906601e-01
856               	-4.8004764227e-02	1.3715794111e-02	1.0860235320e+00	4.9500700176e-01	5.9101653021e-01
857               	-4.8013326127e-02	1.3713086452e-02	1.0860707999e+00	4.9502207380e-01	5.9104872606e-01
858               	-4.8016712499e-02	1.3708271227e-02	1.0861059691e+00	4.9503627207e-01	5.9106969707e-01
859               	-4.8022438649e-02	1.3705743699e-02	1.0861484714e+00	4.9505179704e-01	5.9109667434e-01
860               	-4.8030861548e-02	1.3703488856e-02	1.0861944734e+00	4.9506637515e-01	5.9112809825e-01
861               	-4.8033978651e-02	1.3699190649e-02	1.0862289340e+00	4.9508048835e-01	5.9114844565e-01
862               	-4.8039545612e-02	1.3696829025e-02	1.0862701054e+00	4.9509550708e-01	5.9117459830e-01
863               	-4.8047801010e-02	1.3694362256e-02	1.0863156757e+00	4.9511003685e-01	5.9120563887e-01
864               	-4.8050949198e-02	1.3689829045e-02	1.0863491256e+00	4.9512361362e-01	5.9122551202e-01
865               	-4.8056357942e-02	1.3687435155e-02	1.0863898367e+00	4.9513856040e-01	5.9125127628e-01
866               	-4.8064548609e-02	1.3685251764e-02	1.0864339362e+00	4.9515241947e-01	5.9128151669e-01
867               	-4.8067456027e-02	1.3681149351e-02	1.0864665461e+00	4.9516581705e-01	5.9130072910e-01
868               	-4.8072673056e-02	1.3679073072e-02	1.0865061547e+00	4.9518040431e-01	5.9132575042e-01
869               	-4.8080715328e-02	1.3676751519e-02	1.0865498094e+00	4.9519418937e-01	5.9135562003e-01
870               	-4.8083557526e-02	1.3672167578e-02	1.0865819524e+00	4.9520741866e-01	5.9137453371e-01
871               	-4.8088767986e-02	1.3669742878e-02	1.0866205619e+00	4.9522151297e-01	5.9139904894e-01
872               	-4.8096621789e-02	1.3667574096e-02	1.0866631771e+00	4.9523496677e-01	5.9142821034e-01
873               	-4.8099334805e-02	1.3663463636e-02	1.0866939790e+00	4.9524765468e-01	5.9144632429e-01
874               	-4.8104325965e-02	1.3661365420e-02	1.0867319746e+00	4.9526166134e-01	5.9147031327e-01
875               	-4.8112116815e-02	1.3659194384e-02	1.0867738075e+00	4.9527478692e-01	5.9149902055e-01
876               	-4.8114656156e-02	1.3654886360e-02	1.0868044763e+00	4.9528758202e-01	5.9151689433e-01
877               	-4.8119580672e-02	1.3652704813e-02	1.0868412938e+00	4.9530106622e-01	5.9154022757e-01
878               	-4.8127148437e-02	1.3650590498e-02	1.0868823401e+00	4.9531402160e-01	5.9156831848e-01
879               	-4.8129664401e-02	1.3646466008e-02	1.0869115376e+00	4.9532610439e-01	5.9158543319e-01
880               	-4.8134455520e-02	1.3644698618e-02	1.0869476533e+00	4.9533937112e-01	5.9160828216e-01
881               	-4.8141379874e-02	1.3642666843e-02	1.0869855359e+00	4.9535138807e-01	5.9163414782e-01
882               	-4.8144374032e-02	1.3638758700e-02	1.0870172298e+00	4.9536424084e-01	5.9165298891e-01
883               	-4.8149361845e-02	1.3636595392e-02	1.0870544482e+00	4.9537786227e-01	5.9167658596e-01
884               	-4.8156069233e-02	1.3634114852e-02	1.0870905847e+00	4.9538922314e-01	5.9170136161e-01
885               	-4.8158508147e-02	1.3630041825e-02	1.0871197805e+00	4.9540138210e-01	5.9171839839e-01
886               	-4.8163205523e-02	1.3628305438e-02	1.0871547060e+00	4.9541414746e-01	5.9174055851e-01
887               	-4.8170352268e-02	1.3626514910e-02	1.0871929868e+00	4.9542614115e-01	5.9176684568e-01
888               	-4.8172343060e-02	1.3622444272e-02	1.0872195181e+00	4.9543741601e-01	5.9178210213e-01
889               	-4.8176605308e-02	1.3620318329e-02	1.0872533046e+00	4.9545004700e-01	5.9180325761e-01
890               	-4.8183863944e-02	1.3618273807e-02	1.0872913361e+00	4.9546180413e-01	5.9182953202e-01
891               	-4.8185945689e-02	1.3614336797e-02	1.0873185929e+00	4.9547335076e-01	5.9184524214e-01
892               	-4.8190296010e-02	1.3612659748e-02	1.0873512279e+00	4.9548531793e-01	5.9186590995e-01
893               	-4.8197235103e-02	1.3611050614e-02	1.0873880148e+00	4.9549677228e-01	5.9189124249e-01
894               	-4.8199151225e-02	1.3607279587e-02	1.0874136872e+00	4.9550769238e-01	5.9190599483e-01
895               	-4.8202935439e-02	1.3605233447e-02	1.0874444297e+00	4.9551927941e-01	5.9192515029e-01
896               	-4.8210444305e-02	1.3603376811e-02	1.0874832090e+00	4.9553116020e-01	5.9195204881e-01
897               	-4.8212485804e-02	1.3599468356e-02	1.0875098110e+00	4.9554241968e-01	5.9196739129e-01
898               	-4.8216410066e-02	1.3597713897e-02	1.0875404821e+00	4.9555383099e-01	5.9198665112e-01
899               	-4.8222442951e-02	1.3595768804e-02	1.0875726801e+00	4.9556389711e-01	5.9200878301e-01
900               	-4.8224685118e-02	1.3592149708e-02	1.0875989986e+00	4.9557481417e-01	5.9202418440e-01
901               	-4.8229104135e-02	1.3590611431e-02	1.0876320040e+00	4.9558689788e-01	5.9204510615e-01
902               	-4.8235408358e-02	1.3588657200e-02	1.0876647271e+00	4.9559695519e-01	5.9206777190e-01
903               	-4.8237268324e-02	1.3584905100e-02	1.0876903990e+00	4.9560793119e-01	5.9208246784e-01
904               	-4.8241251586e-02	1.3583308149e-02	1.0877207374e+00	4.9561911713e-01	5.9210162030e-01
905               	-4.8247231643e-02	1.3581528795e-02	1.0877523167e+00	4.9562892673e-01	5.9212339001e-01
906               	-4.8249259010e-02	1.3578191865e-02	1.0877772992e+00	4.9563939059e-01	5.9213790861e-01
907               	-4.8253308183e-02	1.3576777570e-02	1.0878080714e+00	4.9565072750e-01	5.9215734387e-01
908               	-4.8259359516e-02	1.3574940715e-02	1.0878390760e+00	4.9566017851e-01	5.9217889754e-01
909               	-4.8261101037e-02	1.3571075181e-02	1.0878635233e+00	4.9567066060e-01	5.9219286267e-01
910               	-4.8265011400e-02	1.3569471394e-02	1.0878932020e+00	4.9568158960e-01	5.9221161240e-01
911               	-4.8270884829e-02	1.3567680667e-02	1.0879238901e+00	4.9569106021e-01	5.9223282987e-01
912               	-4.8272683249e-02	1.3564356541e-02	1.0879474045e+00	4.9570101899e-01	5.9224638549e-01
913               	-4.8276429798e-02	1.3563056186e-02	1.0879765884e+00	4.9571186441e-01	5.9226472400e-01
914               	-4.8282283858e-02	1.3561282905e-02	1.0880061928e+00	4.9572081253e-01	5.9228538024e-01
915               	-4.8283927796e-02	1.3557715587e-02	1.0880296861e+00	4.9573091524e-01	5.9229877083e-01
916               	-4.8287717190e-02	1.3556300166e-02	1.0880580025e+00	4.9574128405e-01	5.9231671843e-01
917               	-4.8293400369e-02	1.3554756878e-02	1.0880874083e+00	4.9575030378e-01	5.9233710452e-01
918               	-4.8294987165e-02	1.3551611522e-02	1.0881098111e+00	4.9575991837e-01	5.9234989270e-01
919               	-4.8298573925e-02	1.3550390324e-02	1.0881377696e+00	4.9577031089e-01	5.9236745874e-01
920               	-4.8304286837e-02	1.3548569026e-02	1.0881664314e+00	4.9577892886e-01	5.9238750254e-01
921               	-4.8305795654e-02	1.3544989728e-02	1.0881886209e+00	4.9578851478e-01	5.9240010609e-01
922               	-4.8309391645e-02	1.3543730057e-02	1.0882156808e+00	4.9579844878e-01	5.9241723207e-01
923               	-4.8314906487e-02	1.3542088431e-02	1.0882439438e+00	4.9580706542e-01	5.9243687840e-01
924               	-4.8316343857e-02	1.3538874722e-02	1.0882651657e+00	4.9581623898e-01	5.9244892670e-01
925               	-4.8319758936e-02	1.3537655126e-02	1.0882921415e+00	4.9582631180e-01	5.9246582967e-01
926               	-4.8325357490e-02	1.3536097465e-02	1.0883197187e+00	4.9583450187e-01	5.9248521685e-01
927               	-4.8326652082e-02	1.3532759737e-02	1.0883407941e+00	4.9584374496e-01	5.9249704913e-01
928               	-4.8330059001e-02	1.3531584030e-02	1.0883664505e+00	4.9585316624e-01	5.9251328424e-01
929               	-4.8335480225e-02	1.3530249092e-02	1.0883936275e+00	4.9586133350e-01	5.9253229396e-01
930               	-4.8336802236e-02	1.3527228577e-02	1.0884139544e+00	4.9587017498e-01	5.9254377945e-01
931               	-4.8340059382e-02	1.3526129644e-02	1.0884396865e+00	4.9587978386e-01	5.9255990262e-01
932               	-4.8345470447e-02	1.3524530964e-02	1.0884662293e+00	4.9588764421e-01	5.9257858511e-01
933               	-4.8346656222e-02	1.3521112249e-02	1.0884863114e+00	4.9589649949e-01	5.9258981194e-01
934               	-4.8349924879e-02	1.3519989186e-02	1.0885111155e+00	4.9590563286e-01	5.9260548262e-01
935               	-4.8355621039e-02	1.3518767500e-02	1.0885391069e+00	4.9591393239e-01	5.9262517447e-01
936               	-4.8356311957e-02	1.3515702358e-02	1.0885558763e+00	4.9592162621e-01	5.9263425012e-01
937               	-4.8358786507e-02	1.3514339181e-02	1.0885778472e+00	4.9593013709e-01	5.9264771011e-01
938               	-4.8365079976e-02	1.3513161137e-02	1.0886077732e+00	4.9593880664e-01	5.9266896659e-01
939               	-4.8366153042e-02	1.3510166987e-02	1.0886268121e+00	4.9594725300e-01	5.9267955909e-01
940               	-4.8368643590e-02	1.3509113834e-02	1.0886483940e+00	4.9595555342e-01	5.9269284060e-01
941               	-4.8374431012e-02	1.3507987761e-02	1.0886758871e+00	4.9596351252e-01	5.9271237454e-01
942               	-4.8375127128e-02	1.3504732426e-02	1.0886930549e+00	4.9597140031e-01	5.9272165457e-01
943               	-4.8377690010e-02	1.3503609479e-02	1.0887140324e+00	4.9597932618e-01	5.9273470620e-01
944               	-4.8383640349e-02	1.3502545859e-02	1.0887425251e+00	4.9598762222e-01	5.9275490292e-01
945               	-4.8384487617e-02	1.3499538125e-02	1.0887597921e+00	4.9599540846e-01	5.9276438369e-01
946               	-4.8386818543e-02	1.3498432309e-02	1.0887804140e+00	4.9600338848e-01	5.9277702557e-01
947               	-4.8392578390e-02	1.3497324086e-02	1.0888075057e+00	4.9601117448e-01	5.9279633126e-01
948               	-4.8393237002e-02	1.3494210873e-02	1.0888243186e+00	4.9601892227e-01	5.9280539628e-01
949               	-4.8395669666e-02	1.3493212560e-02	1.0888441700e+00	4.9602641533e-01	5.9281775466e-01
950               	-4.8401389893e-02	1.3492243063e-02	1.0888713605e+00	4.9603429037e-01	5.9283707016e-01
951               	-4.8402120002e-02	1.3489290784e-02	1.0888874584e+00	4.9604160919e-01	5.9284584919e-01
952               	-4.8404364538e-02	1.3488404104e-02	1.0889072643e+00	4.9604926762e-01	5.9285799670e-01
953               	-4.8410088063e-02	1.3487594449e-02	1.0889338750e+00	4.9605684942e-01	5.9287702555e-01
954               	-4.8410668576e-02	1.3484648961e-02	1.0889499157e+00	4.9606428926e-01	5.9288562641e-01
955               	-4.8412947193e-02	1.3483662120e-02	1.0889688481e+00	4.9607147686e-01	5.9289737124e-01
956               	-4.8418523034e-02	1.3482530212e-02	1.0889949086e+00	4.9607893125e-01	5.9291597732e-01
957               	-4.8419171113e-02	1.3479592713e-02	1.0890102848e+00	4.9608597129e-01	5.9292431352e-01
958               	-4.8421384671e-02	1.3478685437e-02	1.0890294847e+00	4.9609335766e-01	5.9293612700e-01
959               	-4.8426967645e-02	1.3477886445e-02	1.0890549312e+00	4.9610049793e-01	5.9295443322e-01
960               	-4.8427397659e-02	1.3475018443e-02	1.0890701752e+00	4.9610768997e-01	5.9296248528e-01
961               	-4.8429583105e-02	1.3474101778e-02	1.0890884067e+00	4.9611462022e-01	5.9297378643e-01
962               	-4.8435097669e-02	1.3473384177e-02	1.0891136312e+00	4.9612171794e-01	5.9299191328e-01
963               	-4.8435560517e-02	1.3470623881e-02	1.0891284768e+00	4.9612867790e-01	5.9299979894e-01
964               	-4.8437696118e-02	1.3469763923e-02	1.0891462015e+00	4.9613540462e-01	5.9301079686e-01
965               	-4.8443141639e-02	1.3468827702e-02	1.0891712420e+00	4.9614247936e-01	5.9302876264e-01
966               	-4.8443599961e-02	1.3466009276e-02	1.0891856190e+00	4.9614920955e-01	5.9303640947e-01
967               	-4.8445613586e-02	1.3465240687e-02	1.0892034047e+00	4.9615608879e-01	5.9304731596e-01
968               	-4.8451042247e-02	1.3464521848e-02	1.0892275782e+00	4.9616274685e-01	5.9306483135e-01
969               	-4.8451366815e-02	1.3461694680e-02	1.0892416078e+00	4.9616943710e-01	5.9307217073e-01
970               	-4.8453653229e-02	1.3461005929e-02	1.0892598136e+00	4.9617625358e-01	5.9308356004e-01
971               	-4.8458313203e-02	1.3460028532e-02	1.0892808979e+00	4.9618213574e-01	5.9309876215e-01
972               	-4.8458962726e-02	1.3457283655e-02	1.0892955658e+00	4.9618882018e-01	5.9310674563e-01
973               	-4.8461494593e-02	1.3456749559e-02	1.0893155609e+00	4.9619628586e-01	5.9311927505e-01
974               	-4.8466223058e-02	1.3455879726e-02	1.0893361775e+00	4.9620186571e-01	5.9313431182e-01
975               	-4.8466546187e-02	1.3453351215e-02	1.0893500208e+00	4.9620846419e-01	5.9314155656e-01
976               	-4.8468605707e-02	1.3452934079e-02	1.0893669488e+00	4.9621486869e-01	5.9315208010e-01
977               	-4.8473835739e-02	1.3452226890e-02	1.0893903088e+00	4.9622131864e-01	5.9316899012e-01
978               	-4.8474070520e-02	1.3449422199e-02	1.0894028072e+00	4.9622733310e-01	5.9317547414e-01
979               	-4.8475872167e-02	1.3448547152e-02	1.0894189688e+00	4.9623361226e-01	5.9318535659e-01
980               	-4.8481098142e-02	1.3447818845e-02	1.0894416494e+00	4.9623972654e-01	5.9320192282e-01
981               	-4.8481273110e-02	1.3445228260e-02	1.0894545547e+00	4.9624600423e-01	5.9320855045e-01
982               	-4.8483168492e-02	1.3444731915e-02	1.0894703881e+00	4.9625202554e-01	5.9321836252e-01
983               	-4.8488261960e-02	1.3444094493e-02	1.0894929906e+00	4.9625823332e-01	5.9323475724e-01
