# Force coefficients
# liftDir         : (0.0000000000e+00 0.0000000000e+00 1.0000000000e+00)
# dragDir         : (1.0000000000e+00 0.0000000000e+00 0.0000000000e+00)
# pitchAxis       : (0.0000000000e+00 1.0000000000e+00 0.0000000000e+00)
# magUInf         : 2.5000000000e+02
# lRef            : 1.0000000000e+00
# Aref            : 1.0000000000e+00
# CofR            : (2.0000000000e-01 0.0000000000e+00 0.0000000000e+00)
# Time            	Cm                	Cd                	Cl                	Cl(f)             	Cl(r)             
732               	-6.7322695837e-06	8.1482453275e-03	5.3502183263e-05	2.0018822048e-05	3.3483361215e-05
733               	-6.7003049232e-06	8.1472867690e-03	5.3302930011e-05	1.9951160082e-05	3.3351769929e-05
734               	-6.6684838485e-06	8.1463319236e-03	5.3104420009e-05	1.9883726156e-05	3.3220693853e-05
735               	-6.6368100121e-06	8.1453807739e-03	5.2906656474e-05	1.9816518225e-05	3.3090138249e-05
736               	-6.6052908419e-06	8.1444332690e-03	5.2709655488e-05	1.9749536902e-05	3.2960118586e-05
737               	-6.5739306168e-06	8.1434893608e-03	5.2513428461e-05	1.9682783614e-05	3.2830644848e-05
738               	-6.5427265795e-06	8.1425490319e-03	5.2317970701e-05	1.9616258771e-05	3.2701711930e-05
739               	-6.5116708795e-06	8.1416122912e-03	5.2123263881e-05	1.9549961061e-05	3.2573302820e-05
740               	-6.4807554337e-06	8.1406791514e-03	5.1929287453e-05	1.9483888293e-05	3.2445399160e-05
741               	-6.4499763297e-06	8.1397496091e-03	5.1736030478e-05	1.9418038909e-05	3.2317991569e-05
742               	-6.4193340472e-06	8.1388236447e-03	5.1543493471e-05	1.9352412688e-05	3.2191080783e-05
743               	-6.3888301726e-06	8.1379012331e-03	5.1351679660e-05	1.9287009657e-05	3.2064670002e-05
744               	-6.3584664925e-06	8.1369823514e-03	5.1160592066e-05	1.9221829540e-05	3.1938762525e-05
745               	-6.3282440109e-06	8.1360669765e-03	5.0970229549e-05	1.9156870763e-05	3.1813358785e-05
746               	-6.2981630230e-06	8.1351550959e-03	5.0780588217e-05	1.9092131086e-05	3.1688457131e-05
747               	-6.2682240401e-06	8.1342467070e-03	5.0591665491e-05	1.9027608706e-05	3.1564056786e-05
748               	-6.2384278883e-06	8.1333418143e-03	5.0403461770e-05	1.8963302997e-05	3.1440158773e-05
749               	-6.2087753510e-06	8.1324404070e-03	5.0215978419e-05	1.8899213859e-05	3.1316764561e-05
750               	-6.1792661752e-06	8.1315424588e-03	5.0029214827e-05	1.8835341238e-05	3.1193873589e-05
751               	-6.1498989952e-06	8.1306479428e-03	4.9843167538e-05	1.8771684774e-05	3.1071482764e-05
752               	-6.1206721367e-06	8.1297568372e-03	4.9657831488e-05	1.8708243607e-05	3.0949587881e-05
753               	-6.0915841675e-06	8.1288691364e-03	4.9473201286e-05	1.8645016476e-05	3.0828184811e-05
754               	-6.0626346654e-06	8.1279848461e-03	4.9289273932e-05	1.8582002301e-05	3.0707271631e-05
755               	-6.0338238365e-06	8.1271039599e-03	4.9106047580e-05	1.8519199954e-05	3.0586847627e-05
756               	-6.0051518095e-06	8.1262264574e-03	4.8923521048e-05	1.8456608715e-05	3.0466912333e-05
757               	-5.9766182456e-06	8.1253523160e-03	4.8741693138e-05	1.8394228323e-05	3.0347464815e-05
758               	-5.9482223861e-06	8.1244815182e-03	4.8560561955e-05	1.8332058591e-05	3.0228503364e-05
759               	-5.9199634733e-06	8.1236140506e-03	4.8380124711e-05	1.8270098882e-05	3.0110025829e-05
760               	-5.8918408725e-06	8.1227499040e-03	4.8200378158e-05	1.8208348206e-05	2.9992029951e-05
761               	-5.8638543405e-06	8.1218890668e-03	4.8021320022e-05	1.8146805671e-05	2.9874514352e-05
762               	-5.8360032936e-06	8.1210315229e-03	4.7842948360e-05	1.8085470886e-05	2.9757477473e-05
763               	-5.8082874719e-06	8.1201772865e-03	4.7665262301e-05	1.8024343678e-05	2.9640918622e-05
764               	-5.7807073071e-06	8.1193262929e-03	4.7488258711e-05	1.7963422048e-05	2.9524836662e-05
765               	-5.7532620369e-06	8.1184785402e-03	4.7311935692e-05	1.7902705809e-05	2.9409229883e-05
766               	-5.7259503650e-06	8.1176340468e-03	4.7136291385e-05	1.7842195327e-05	2.9294096057e-05
767               	-5.6987716217e-06	8.1167928000e-03	4.6961323015e-05	1.7781889886e-05	2.9179433129e-05
768               	-5.6717251529e-06	8.1159547701e-03	4.6787026622e-05	1.7721788158e-05	2.9065238464e-05
769               	-5.6448102325e-06	8.1151199384e-03	4.6613399621e-05	1.7661889578e-05	2.8951510043e-05
770               	-5.6180260347e-06	8.1142882985e-03	4.6440439879e-05	1.7602193905e-05	2.8838245974e-05
771               	-5.5913718265e-06	8.1134598446e-03	4.6268144676e-05	1.7542700511e-05	2.8725444164e-05
772               	-5.5648469411e-06	8.1126345676e-03	4.6096510450e-05	1.7483408284e-05	2.8613102166e-05
773               	-5.5384508915e-06	8.1118124557e-03	4.5925534446e-05	1.7424316331e-05	2.8501218114e-05
774               	-5.5121833108e-06	8.1109934959e-03	4.5755215266e-05	1.7365424322e-05	2.8389790944e-05
775               	-5.4860432804e-06	8.1101776752e-03	4.5585550628e-05	1.7306732034e-05	2.8278818595e-05
776               	-5.4600297508e-06	8.1093649806e-03	4.5416537776e-05	1.7248239137e-05	2.8168298639e-05
777               	-5.4341414807e-06	8.1085554006e-03	4.5248172629e-05	1.7189944834e-05	2.8058227795e-05
778               	-5.4083776077e-06	8.1077489243e-03	4.5080451562e-05	1.7131848173e-05	2.7948603389e-05
779               	-5.3827376379e-06	8.1069455397e-03	4.4913371883e-05	1.7073948303e-05	2.7839423579e-05
780               	-5.3572211012e-06	8.1061452364e-03	4.4746931170e-05	1.7016244484e-05	2.7730686686e-05
781               	-5.3318277926e-06	8.1053480057e-03	4.4581128302e-05	1.6958736359e-05	2.7622391944e-05
782               	-5.3065572564e-06	8.1045538351e-03	4.4415961279e-05	1.6901423383e-05	2.7514537896e-05
783               	-5.2814086772e-06	8.1037627098e-03	4.4251427136e-05	1.6844304891e-05	2.7407122245e-05
784               	-5.2563810085e-06	8.1029746175e-03	4.4087522426e-05	1.6787380204e-05	2.7300142221e-05
785               	-5.2314734756e-06	8.1021895478e-03	4.3924244602e-05	1.6730648825e-05	2.7193595776e-05
786               	-5.2066852939e-06	8.1014074909e-03	4.3761590903e-05	1.6674110158e-05	2.7087480745e-05
787               	-5.1820159237e-06	8.1006284355e-03	4.3599558946e-05	1.6617763549e-05	2.6981795397e-05
788               	-5.1574650726e-06	8.0998523695e-03	4.3438146955e-05	1.6561608405e-05	2.6876538550e-05
789               	-5.1330323916e-06	8.0990792813e-03	4.3277353026e-05	1.6505644121e-05	2.6771708905e-05
790               	-5.1087174916e-06	8.0983091598e-03	4.3117175206e-05	1.6449870111e-05	2.6667305094e-05
791               	-5.0845197828e-06	8.0975419945e-03	4.2957611084e-05	1.6394285759e-05	2.6563325325e-05
792               	-5.0604388615e-06	8.0967777741e-03	4.2798658955e-05	1.6338890616e-05	2.6459768339e-05
793               	-5.0364740249e-06	8.0960164873e-03	4.2640316321e-05	1.6283684136e-05	2.6356632185e-05
794               	-5.0126241739e-06	8.0952581228e-03	4.2482579475e-05	1.6228665563e-05	2.6253913911e-05
795               	-4.9888883920e-06	8.0945026698e-03	4.2325445172e-05	1.6173834194e-05	2.6151610978e-05
796               	-4.9652663702e-06	8.0937501135e-03	4.2168911721e-05	1.6119189490e-05	2.6049722231e-05
797               	-4.9417579383e-06	8.0930004461e-03	4.2012978083e-05	1.6064731103e-05	2.5948246980e-05
798               	-4.9183624881e-06	8.0922536622e-03	4.1857641855e-05	1.6010458440e-05	2.5847183416e-05
799               	-4.8950793217e-06	8.0915097515e-03	4.1702900083e-05	1.5956370720e-05	2.5746529363e-05
800               	-4.8719078555e-06	8.0907686992e-03	4.1548750159e-05	1.5902467224e-05	2.5646282935e-05
801               	-4.8488475508e-06	8.0900304909e-03	4.1395189945e-05	1.5848747422e-05	2.5546442523e-05
802               	-4.8258979952e-06	8.0892951150e-03	4.1242217810e-05	1.5795210910e-05	2.5447006900e-05
803               	-4.8030584948e-06	8.0885625626e-03	4.1089831184e-05	1.5741857097e-05	2.5347974087e-05
804               	-4.7803287477e-06	8.0878328253e-03	4.0938028521e-05	1.5688685513e-05	2.5249343008e-05
805               	-4.7577086442e-06	8.0871058932e-03	4.0786808807e-05	1.5635695759e-05	2.5151113048e-05
806               	-4.7351965671e-06	8.0863817557e-03	4.0636166829e-05	1.5582886847e-05	2.5053279982e-05
807               	-4.7127905700e-06	8.0856604008e-03	4.0486096383e-05	1.5530257622e-05	2.4955838762e-05
808               	-4.6904901218e-06	8.0849418178e-03	4.0336594901e-05	1.5477807329e-05	2.4858787572e-05
809               	-4.6682964424e-06	8.0842259884e-03	4.0187663925e-05	1.5425535520e-05	2.4762128405e-05
810               	-4.6462103383e-06	8.0835129087e-03	4.0039305205e-05	1.5373442264e-05	2.4665862941e-05
811               	-4.6242312479e-06	8.0828025767e-03	3.9891517200e-05	1.5321527352e-05	2.4569989848e-05
812               	-4.6023577087e-06	8.0820949832e-03	3.9744295563e-05	1.5269790073e-05	2.4474505490e-05
813               	-4.5805883380e-06	8.0813901123e-03	3.9597635529e-05	1.5218229426e-05	2.4379406103e-05
814               	-4.5589224226e-06	8.0806879482e-03	3.9451534159e-05	1.5166844657e-05	2.4284689502e-05
815               	-4.5373598387e-06	8.0799884795e-03	3.9305990311e-05	1.5115635317e-05	2.4190354994e-05
816               	-4.5159005317e-06	8.0792916987e-03	3.9161002957e-05	1.5064600947e-05	2.4096402010e-05
817               	-4.4945441576e-06	8.0785975988e-03	3.9016570272e-05	1.5013740978e-05	2.4002829294e-05
818               	-4.4732899195e-06	8.0779061723e-03	3.8872689349e-05	1.4963054755e-05	2.3909634594e-05
819               	-4.4521371795e-06	8.0772174099e-03	3.8729357785e-05	1.4912541713e-05	2.3816816072e-05
820               	-4.4310853308e-06	8.0765312955e-03	3.8586572930e-05	1.4862201134e-05	2.3724371796e-05
821               	-4.4101342167e-06	8.0758478120e-03	3.8444333385e-05	1.4812032476e-05	2.3632300909e-05
822               	-4.3892832699e-06	8.0751669501e-03	3.8302636771e-05	1.4762035115e-05	2.3540601655e-05
823               	-4.3685317472e-06	8.0744887072e-03	3.8161480359e-05	1.4712208432e-05	2.3449271927e-05
824               	-4.3478794857e-06	8.0738130803e-03	3.8020863299e-05	1.4662552164e-05	2.3358311135e-05
825               	-4.3273261556e-06	8.0731400602e-03	3.7880784066e-05	1.4613065877e-05	2.3267718189e-05
826               	-4.3068711098e-06	8.0724696305e-03	3.7741239852e-05	1.4563748816e-05	2.3177491036e-05
827               	-4.2865135615e-06	8.0718017763e-03	3.7602227697e-05	1.4514600287e-05	2.3087627410e-05
828               	-4.2662525152e-06	8.0711364881e-03	3.7463743896e-05	1.4465619433e-05	2.2998124463e-05
829               	-4.2460874309e-06	8.0704737593e-03	3.7325785898e-05	1.4416805518e-05	2.2908980380e-05
830               	-4.2260181519e-06	8.0698135831e-03	3.7188352169e-05	1.4368157933e-05	2.2820194236e-05
831               	-4.2060444756e-06	8.0691559500e-03	3.7051441283e-05	1.4319676166e-05	2.2731765117e-05
832               	-4.1861659431e-06	8.0685008476e-03	3.6915051278e-05	1.4271359696e-05	2.2643691582e-05
833               	-4.1663821317e-06	8.0678482625e-03	3.6779180361e-05	1.4223208049e-05	2.2555972312e-05
834               	-4.1466925023e-06	8.0671981869e-03	3.6643826478e-05	1.4175220737e-05	2.2468605742e-05
835               	-4.1270966861e-06	8.0665506145e-03	3.6508987847e-05	1.4127397238e-05	2.2381590610e-05
836               	-4.1075943974e-06	8.0659055370e-03	3.6374662625e-05	1.4079736915e-05	2.2294925710e-05
837               	-4.0881849731e-06	8.0652629437e-03	3.6240847895e-05	1.4032238974e-05	2.2208608921e-05
838               	-4.0688677458e-06	8.0646228231e-03	3.6107540976e-05	1.3984902742e-05	2.2122638234e-05
839               	-4.0496422546e-06	8.0639851649e-03	3.5974739986e-05	1.3937727738e-05	2.2037012248e-05
840               	-4.0305082233e-06	8.0633499605e-03	3.5842443468e-05	1.3890713511e-05	2.1951729957e-05
841               	-4.0114653011e-06	8.0627172018e-03	3.5710649432e-05	1.3843859415e-05	2.1866790017e-05
842               	-3.9925129208e-06	8.0620868804e-03	3.5579355188e-05	1.3797164673e-05	2.1782190515e-05
843               	-3.9736505024e-06	8.0614589872e-03	3.5448558192e-05	1.3750628594e-05	2.1697929599e-05
844               	-3.9548777806e-06	8.0608335125e-03	3.5318256976e-05	1.3704250707e-05	2.1614006268e-05
845               	-3.9361943714e-06	8.0602104464e-03	3.5188449786e-05	1.3658030522e-05	2.1530419264e-05
846               	-3.9175997967e-06	8.0595897797e-03	3.5059134559e-05	1.3611967483e-05	2.1447167076e-05
847               	-3.8990934830e-06	8.0589715035e-03	3.4930308704e-05	1.3566060869e-05	2.1364247835e-05
848               	-3.8806749194e-06	8.0583556092e-03	3.4801969820e-05	1.3520309990e-05	2.1281659829e-05
849               	-3.8623435937e-06	8.0577420878e-03	3.4674115490e-05	1.3474714152e-05	2.1199401339e-05
850               	-3.8440990077e-06	8.0571309302e-03	3.4546743441e-05	1.3429272713e-05	2.1117470728e-05
851               	-3.8259414266e-06	8.0565221275e-03	3.4419853954e-05	1.3383985550e-05	2.1035868403e-05
852               	-3.8078703267e-06	8.0559156700e-03	3.4293444593e-05	1.3338851970e-05	2.0954592623e-05
853               	-3.7898847212e-06	8.0553115487e-03	3.4167511436e-05	1.3293870997e-05	2.0873640439e-05
854               	-3.7719841752e-06	8.0547097577e-03	3.4042053126e-05	1.3249042388e-05	2.0793010738e-05
855               	-3.7541676590e-06	8.0541103119e-03	3.3917065915e-05	1.3204365299e-05	2.0712700617e-05
856               	-3.7364355234e-06	8.0535131887e-03	3.3792549148e-05	1.3159839051e-05	2.0632710097e-05
857               	-3.7187881559e-06	8.0529183408e-03	3.3668501825e-05	1.3115462757e-05	2.0553039069e-05
858               	-3.7012251975e-06	8.0523257522e-03	3.3544923399e-05	1.3071236502e-05	2.0473686897e-05
859               	-3.6837456931e-06	8.0517354384e-03	3.3421812061e-05	1.3027160337e-05	2.0394651723e-05
860               	-3.6663487037e-06	8.0511474149e-03	3.3299164243e-05	1.2983233418e-05	2.0315930825e-05
861               	-3.6490337817e-06	8.0505616774e-03	3.3176976130e-05	1.2939454283e-05	2.0237521847e-05
862               	-3.6318377640e-06	8.0499782039e-03	3.3055320285e-05	1.2895822379e-05	2.0159497907e-05
863               	-3.6148546817e-06	8.0493969671e-03	3.2934388941e-05	1.2852339789e-05	2.0082049152e-05
864               	-3.5979473589e-06	8.0488179530e-03	3.2813909316e-05	1.2809007299e-05	2.0004902017e-05
865               	-3.5809090122e-06	8.0482411629e-03	3.2693478348e-05	1.2765830162e-05	1.9927648186e-05
866               	-3.5637017203e-06	8.0476665975e-03	3.2573027024e-05	1.2722811792e-05	1.9850215232e-05
867               	-3.5464338720e-06	8.0470942466e-03	3.2452774410e-05	1.2679953333e-05	1.9772821077e-05
868               	-3.5292354016e-06	8.0465240875e-03	3.2332972106e-05	1.2637250651e-05	1.9695721455e-05
869               	-3.5121780394e-06	8.0459560918e-03	3.2213739991e-05	1.2594691956e-05	1.9619048035e-05
870               	-3.4952771057e-06	8.0453902371e-03	3.2095078270e-05	1.2552262029e-05	1.9542816241e-05
871               	-3.4785302813e-06	8.0448265117e-03	3.1976961165e-05	1.2509950301e-05	1.9467010864e-05
872               	-3.4619439789e-06	8.0442649137e-03	3.1859400024e-05	1.2467756033e-05	1.9391643991e-05
873               	-3.4455300028e-06	8.0437054477e-03	3.1742433906e-05	1.2425686950e-05	1.9316746956e-05
874               	-3.4292869026e-06	8.0431481203e-03	3.1626079449e-05	1.2383752822e-05	1.9242326627e-05
875               	-3.4131889294e-06	8.0425929363e-03	3.1510297491e-05	1.2341959816e-05	1.9168337675e-05
876               	-3.3971923025e-06	8.0420398963e-03	3.1395003542e-05	1.2300309468e-05	1.9094694073e-05
877               	-3.3812521046e-06	8.0414889966e-03	3.1280106524e-05	1.2258801157e-05	1.9021305367e-05
878               	-3.3653361266e-06	8.0409402311e-03	3.1165542357e-05	1.2217435052e-05	1.8948107305e-05
879               	-3.3494285825e-06	8.0403935922e-03	3.1051282946e-05	1.2176212890e-05	1.8875070055e-05
880               	-3.3335250682e-06	8.0398490711e-03	3.0937322688e-05	1.2135136276e-05	1.8802186412e-05
881               	-3.3176279885e-06	8.0393066574e-03	3.0823665394e-05	1.2094204708e-05	1.8729460685e-05
882               	-3.3017458620e-06	8.0387663397e-03	3.0710322130e-05	1.2053415203e-05	1.8656906927e-05
883               	-3.2858944056e-06	8.0382281062e-03	3.0597315688e-05	1.2012763439e-05	1.8584552250e-05
884               	-3.2700963870e-06	8.0376919459e-03	3.0484683635e-05	1.1972245430e-05	1.8512438204e-05
885               	-3.2543775479e-06	8.0371578494e-03	3.0372471359e-05	1.1931858132e-05	1.8440613227e-05
886               	-3.2387615723e-06	8.0366258086e-03	3.0260722441e-05	1.1891599648e-05	1.8369122793e-05
887               	-3.2232658793e-06	8.0360958165e-03	3.0149469610e-05	1.1851468926e-05	1.8298000684e-05
888               	-3.2078998737e-06	8.0355678661e-03	3.0038730838e-05	1.1811465545e-05	1.8227265293e-05
889               	-3.1926653023e-06	8.0350419507e-03	2.9928509910e-05	1.1771589653e-05	1.8156920258e-05
890               	-3.1775576359e-06	8.0345180635e-03	2.9818799449e-05	1.1731842089e-05	1.8086957360e-05
891               	-3.1625673411e-06	8.0339961979e-03	2.9709583399e-05	1.1692224358e-05	1.8017359040e-05
892               	-3.1476811843e-06	8.0334763462e-03	2.9600839005e-05	1.1652738318e-05	1.7948100687e-05
893               	-3.1328836499e-06	8.0329585006e-03	2.9492538854e-05	1.1613385777e-05	1.7879153077e-05
894               	-3.1181591673e-06	8.0324426564e-03	2.9384654764e-05	1.1574168215e-05	1.7810486549e-05
895               	-3.1035017146e-06	8.0319288000e-03	2.9277125871e-05	1.1535061221e-05	1.7742064650e-05
896               	-3.0888972852e-06	8.0314169038e-03	2.9169944532e-05	1.1496074981e-05	1.7673869551e-05
897               	-3.0743290512e-06	8.0309069751e-03	2.9063174762e-05	1.1457258330e-05	1.7605916432e-05
898               	-3.0598023027e-06	8.0303990407e-03	2.8956821809e-05	1.1418608602e-05	1.7538213207e-05
899               	-3.0453227822e-06	8.0298930960e-03	2.8850838649e-05	1.1380096542e-05	1.7470742107e-05
900               	-3.0308930472e-06	8.0293891055e-03	2.8745178293e-05	1.1341696099e-05	1.7403482194e-05
901               	-3.0165203041e-06	8.0288870401e-03	2.8639842560e-05	1.1303400976e-05	1.7336441584e-05
902               	-3.0022170484e-06	8.0283868989e-03	2.8534884081e-05	1.1265224992e-05	1.7269659089e-05
903               	-2.9879925053e-06	8.0278886935e-03	2.8430362240e-05	1.1227188615e-05	1.7203173625e-05
904               	-2.9738483180e-06	8.0273924251e-03	2.8326300031e-05	1.1189301697e-05	1.7136998333e-05
905               	-2.9597828384e-06	8.0268980793e-03	2.8222678018e-05	1.1151556170e-05	1.7071121847e-05
906               	-2.9457963853e-06	8.0264056396e-03	2.8119461102e-05	1.1113934166e-05	1.7005526936e-05
907               	-2.9318909005e-06	8.0259150977e-03	2.8016627881e-05	1.1076423040e-05	1.6940204841e-05
908               	-2.9180654668e-06	8.0254264525e-03	2.7914177991e-05	1.1039023529e-05	1.6875154462e-05
909               	-2.9043147160e-06	8.0249397029e-03	2.7812121154e-05	1.1001745861e-05	1.6810375293e-05
910               	-2.8906318906e-06	8.0244548421e-03	2.7710463761e-05	1.0964599990e-05	1.6745863771e-05
911               	-2.8770126457e-06	8.0239718601e-03	2.7609202901e-05	1.0927588805e-05	1.6681614096e-05
912               	-2.8634555553e-06	8.0234907474e-03	2.7508329097e-05	1.0890708993e-05	1.6617620104e-05
913               	-2.8499599597e-06	8.0230114963e-03	2.7407831867e-05	1.0853955974e-05	1.6553875893e-05
914               	-2.8365239780e-06	8.0225341000e-03	2.7307703437e-05	1.0817327741e-05	1.6490375697e-05
915               	-2.8231462323e-06	8.0220585453e-03	2.7207938914e-05	1.0780823225e-05	1.6427115689e-05
916               	-2.8098260232e-06	8.0215848199e-03	2.7108537718e-05	1.0744442836e-05	1.6364094882e-05
917               	-2.7965613183e-06	8.0211129078e-03	2.7009504441e-05	1.0708190902e-05	1.6301313539e-05
918               	-2.7833556100e-06	8.0206428088e-03	2.6910840874e-05	1.0672064827e-05	1.6238776047e-05
919               	-2.7702132899e-06	8.0201745222e-03	2.6812545207e-05	1.0636059314e-05	1.6176485893e-05
920               	-2.7571371064e-06	8.0197080453e-03	2.6714617656e-05	1.0600171722e-05	1.6114445934e-05
921               	-2.7441271617e-06	8.0192433736e-03	2.6617060494e-05	1.0564403086e-05	1.6052657409e-05
922               	-2.7311820392e-06	8.0187805008e-03	2.6519876396e-05	1.0528756159e-05	1.5991120237e-05
923               	-2.7182998409e-06	8.0183194198e-03	2.6423064913e-05	1.0493232615e-05	1.5929832297e-05
924               	-2.7054790212e-06	8.0178601230e-03	2.6326621955e-05	1.0457831956e-05	1.5868789999e-05
925               	-2.6927188556e-06	8.0174026028e-03	2.6230542509e-05	1.0422552399e-05	1.5807990110e-05
926               	-2.6800198772e-06	8.0169468524e-03	2.6134825068e-05	1.0387392657e-05	1.5747432411e-05
927               	-2.6673816494e-06	8.0164928647e-03	2.6039467312e-05	1.0352352006e-05	1.5687115305e-05
928               	-2.6548027934e-06	8.0160406330e-03	2.5944466605e-05	1.0317430509e-05	1.5627036096e-05
929               	-2.6422817280e-06	8.0155901507e-03	2.5849820112e-05	1.0282628328e-05	1.5567191784e-05
930               	-2.6298180378e-06	8.0151414107e-03	2.5755526850e-05	1.0247945387e-05	1.5507581463e-05
931               	-2.6174127456e-06	8.0146944062e-03	2.5661588115e-05	1.0213381312e-05	1.5448206803e-05
932               	-2.6050666284e-06	8.0142491301e-03	2.5568004061e-05	1.0178935402e-05	1.5389068659e-05
933               	-2.5927792011e-06	8.0138055767e-03	2.5474772095e-05	1.0144606847e-05	1.5330165249e-05
934               	-2.5805487605e-06	8.0133637399e-03	2.5381887122e-05	1.0110394801e-05	1.5271492322e-05
935               	-2.5683740399e-06	8.0129236133e-03	2.5289345553e-05	1.0076298736e-05	1.5213046816e-05
936               	-2.5562551121e-06	8.0124851899e-03	2.5197146909e-05	1.0042318342e-05	1.5154828567e-05
937               	-2.5441932546e-06	8.0120484613e-03	2.5105293059e-05	1.0008453275e-05	1.5096839784e-05
938               	-2.5321900573e-06	8.0116134193e-03	2.5013786179e-05	9.9747030324e-06	1.5039083147e-05
939               	-2.5202466628e-06	8.0111800583e-03	2.4922627246e-05	9.9410669602e-06	1.4981560286e-05
940               	-2.5083634938e-06	8.0107483741e-03	2.4831816081e-05	9.9075445470e-06	1.4924271534e-05
941               	-2.4965400708e-06	8.0103183628e-03	2.4741351298e-05	9.8741355781e-06	1.4867215720e-05
942               	-2.4847749261e-06	8.0098900188e-03	2.4651230029e-05	9.8408400883e-06	1.4810389940e-05
943               	-2.4730658572e-06	8.0094633345e-03	2.4561448193e-05	9.8076582393e-06	1.4753789954e-05
944               	-2.4614106097e-06	8.0090383017e-03	2.4472001200e-05	9.7745899905e-06	1.4697411210e-05
945               	-2.4498074716e-06	8.0086149126e-03	2.4382884762e-05	9.7416349093e-06	1.4641249852e-05
946               	-2.4382559145e-06	8.0081931606e-03	2.4294096206e-05	9.7087921886e-06	1.4585304018e-05
947               	-2.4267567798e-06	8.0077730401e-03	2.4205635279e-05	9.6760608595e-06	1.4529574419e-05
948               	-2.4153116867e-06	8.0073545456e-03	2.4117503532e-05	9.6434400795e-06	1.4474063453e-05
949               	-2.4039223692e-06	8.0069376717e-03	2.4029703420e-05	9.6109293411e-06	1.4418774079e-05
950               	-2.3925896921e-06	8.0065224124e-03	2.3942236047e-05	9.5785283314e-06	1.4363707716e-05
951               	-2.3813136373e-06	8.0061087614e-03	2.3855101176e-05	9.5462369508e-06	1.4308864225e-05
952               	-2.3700932711e-06	8.0056967128e-03	2.3768296802e-05	9.5140551299e-06	1.4254241672e-05
953               	-2.3589272310e-06	8.0052862605e-03	2.3681819900e-05	9.4819827187e-06	1.4199837181e-05
954               	-2.3478140580e-06	8.0048773980e-03	2.3595666934e-05	9.4500194088e-06	1.4145647525e-05
955               	-2.3367526549e-06	8.0044701190e-03	2.3509834830e-05	9.4181647601e-06	1.4091670070e-05
956               	-2.3257424391e-06	8.0040644170e-03	2.3424321654e-05	9.3864183878e-06	1.4037903266e-05
957               	-2.3147833481e-06	8.0036602855e-03	2.3339126388e-05	9.3547798461e-06	1.3984346542e-05
958               	-2.3038756093e-06	8.0032577187e-03	2.3254248487e-05	9.3232486342e-06	1.3930999853e-05
959               	-2.2930195155e-06	8.0028567107e-03	2.3169687462e-05	9.2918242157e-06	1.3877863247e-05
960               	-2.2822152429e-06	8.0024572561e-03	2.3085442889e-05	9.2605062016e-06	1.3824936687e-05
961               	-2.2714628401e-06	8.0020593492e-03	2.3001514261e-05	9.2292942904e-06	1.3772219971e-05
962               	-2.2607618981e-06	8.0016629844e-03	2.2917899980e-05	9.1981880917e-06	1.3719711888e-05
963               	-2.2501120836e-06	8.0012681557e-03	2.2834598947e-05	9.1671873901e-06	1.3667411557e-05
964               	-2.2395127444e-06	8.0008748572e-03	2.2751609261e-05	9.1362918862e-06	1.3615317375e-05
965               	-2.2289634146e-06	8.0004830829e-03	2.2668929366e-05	9.1055012685e-06	1.3563428098e-05
966               	-2.2184637263e-06	8.0000928268e-03	2.2586557911e-05	9.0748152292e-06	1.3511742682e-05
967               	-2.2080133768e-06	7.9997040830e-03	2.2504493650e-05	9.0442334484e-06	1.3460260202e-05
968               	-2.1976121715e-06	7.9993168455e-03	2.2422735545e-05	9.0137556008e-06	1.3408979944e-05
969               	-2.1872599189e-06	7.9989311085e-03	2.2341282328e-05	8.9833812449e-06	1.3357901083e-05
970               	-2.1769564386e-06	7.9985468663e-03	2.2260132781e-05	8.9531099518e-06	1.3307022829e-05
971               	-2.1667015298e-06	7.9981641136e-03	2.2179285702e-05	8.9229413210e-06	1.3256344381e-05
972               	-2.1564950297e-06	7.9977828447e-03	2.2098740015e-05	8.8928749776e-06	1.3205865037e-05
973               	-2.1463367469e-06	7.9974030540e-03	2.2018494766e-05	8.8629106360e-06	1.3155584130e-05
974               	-2.1362264405e-06	7.9970247359e-03	2.1938548865e-05	8.8330479921e-06	1.3105500873e-05
975               	-2.1261637855e-06	7.9966478847e-03	2.1858901070e-05	8.8032867495e-06	1.3055614320e-05
976               	-2.1161484243e-06	7.9962724947e-03	2.1779550078e-05	8.7736266145e-06	1.3005923463e-05
977               	-2.1061800461e-06	7.9958985603e-03	2.1700494606e-05	8.7440672570e-06	1.2956427349e-05
978               	-2.0962583183e-06	7.9955260761e-03	2.1621733166e-05	8.7146082645e-06	1.2907124901e-05
979               	-2.0863830755e-06	7.9951550363e-03	2.1543264796e-05	8.6852493224e-06	1.2858015473e-05
980               	-2.0765541231e-06	7.9947854354e-03	2.1465088384e-05	8.6559900690e-06	1.2809098315e-05
981               	-2.0667711781e-06	7.9944172678e-03	2.1387202607e-05	8.6268301254e-06	1.2760372482e-05
982               	-2.0570340581e-06	7.9940505283e-03	2.1309606374e-05	8.5977691292e-06	1.2711837245e-05
983               	-2.0473425925e-06	7.9936852113e-03	2.1232298537e-05	8.5688066761e-06	1.2663491861e-05
984               	-2.0376966386e-06	7.9933213109e-03	2.1155278055e-05	8.5399423891e-06	1.2615335666e-05
985               	-2.0280959611e-06	7.9929588221e-03	2.1078543718e-05	8.5111758979e-06	1.2567367820e-05
